City,Provinsi,Cabang,Alamat
Jakarta Pusat,DKI Jakarta,KP Jakarta Menara BTN,Gedung Menara BTN Jl. Gajah Mada No. 1 – Jakarta Pusat 10130
Jakarta Pusat,DKI Jakarta,KC Jakarta Harmoni,Menara Bank BTN Jln. Gajah Mada No. 1 Jakarta Pusat 10130
Jakarta Pusat,DKI Jakarta,KCP Cempaka Mas,Komp Ruko Mega Grosir Cempaka Mas Blok A No 26 Jl. Jend Suprapto Jak-Pus 10640
Jakarta Pusat,DKI Jakarta,KCP Cikini,Jl. Raden Saleh Raya No. 12 B Jakarta Pusat 10430
Jakarta Pusat,DKI Jakarta,KCP Jakarta Harmoni,"Gedung Kantor Pos Besar Pasar Baru , Jakarta Pusat Jl. Gedung Kesenian No. 2 , Jakarta Pusat 10130"
Jakarta Pusat,DKI Jakarta,KCP Kemayoran,Jl. Garuda No. 29 B Kemayoran Jakarta Pusat
Jakarta Pusat,DKI Jakarta,KCP Palmerah,Jl. Palmerah Barat No. 39 C Jakarta Pusat 10270
Jakarta Pusat,DKI Jakarta,KCP Pasar Tanah Abang,Jln. KH. Fachrudin Proyek Tanah Abang Bukit Blok C No. 41 Jakarta Pusat
Jakarta Pusat,DKI Jakarta,KCP Roxy Mas,"Komplek Ruko Roxy Mas Blok D2 No. 2, Jl KH Hasyim Ashari Jakarta Pusat 10150"
Jakarta Pusat,DKI Jakarta,KCP Sudirman,"Gedung Nugra Sentana – Lantai Dasar, Jl. Jend Sudirman Kav 7 – 8 Jakarta 10220"
Jakarta Pusat,DKI Jakarta,KCP Tanah Abang,Jl. KH Mas Mansyur No. 86 Tanah Abang Jakarta 10230
Jakarta Pusat,DKI Jakarta,Kantor Layanan Setingkat KCP Pasar Baru,Gedung Kantor Pos Besar Pasar Baru Jakarta Pusat Jln. Lapangan Banteng No. 1 Jakarta Pusat 10130
Jakarta Pusat,DKI Jakarta,KK Bendungan Hilir,"Jl. Bendungan Hilir Raya Blok. A No. 11 Kel. Benhil, Kec. Tanah Abang Jakarta Pusat"
Jakarta Pusat,DKI Jakarta,KK Biak,"Jl. Biak No. 71 Kel. Cideng, Kec. Gambir Jakarta Pusat"
Jakarta Pusat,DKI Jakarta,KK Cempaka Putih Permai,"Jl. Letjen Suprapto, Perum Cempaka Putih Permai Blok A6 , Jakarta Pusat"
Jakarta Pusat,DKI Jakarta,KK Cideng Barat,Jln. Cideng Barat No. 88A Cideng Kec. Gambir Jakarta Pusat
Jakarta Pusat,DKI Jakarta,KK Gajah Mada,"Jln. Gajah Mada No. 64 Kel. Kebon Sirih, Kec. Menteng Jakarta Pusat"
Jakarta Pusat,DKI Jakarta,KK Glodok Jaya,Komp. Ruko Glodok Plaza B No. 21 Jakarta Pusat
Jakarta Pusat,DKI Jakarta,KK Hasyim Azhari,Jl.KH.Hasyim Azhari No.12C Kec.Gambir – Jakarta Pusat
Jakarta Pusat,DKI Jakarta,KK Istana Pasar Baru,"Gedung Istana Pasar Baru Lt. 1 No. 41 B Jl. Pintu Air Raya No. 58-64 Pasar Baru, Jakarta Pusat"
Jakarta Pusat,DKI Jakarta,KK LPO Cikini,Jl. Cikini Raya Jakarta Pusat
Jakarta Pusat,DKI Jakarta,KK LPO Jakarta Cempaka Putih,"Jl. A. Yani By Pass, Jakarta Pusat"
Jakarta Pusat,DKI Jakarta,KK LPO Jakarta Perunggu,Jl. Perunggu No.1 Jakarta Pusat
Jakarta Pusat,DKI Jakarta,KK LPO Jakarta Pusat,Jl. Lapangan Banteng No. 1 Jakarta Pusat
Jakarta Pusat,DKI Jakarta,KK LPO JKT Gang Tengah,"Jl. Cempaka Putih Tengah XXVI, Jakarta Pusat"
Jakarta Pusat,DKI Jakarta,KK LPO Menteng,Jl. Sumenep No.9 Jakarta Pusat 10310
Jakarta Pusat,DKI Jakarta,KK LPO Sumur Batu,Jl.Biduri Bulan I No.14 Jakarta Pusat 10640
Jakarta Pusat,DKI Jakarta,KK Mediterania Palace,Apartemen Mediterania Palace Residence Blok B/OR/E Jln. Landas Pacu Utara Selatan Blok A1 Kav. 2 Jakarta Pusat
Jakarta Pusat,DKI Jakarta,KK Pangeran Jayakarta,"Jln. Pangeran Jayakarta No. 133/135 Blok A/8, Sawah Besar Jakarta Pusat"
Jakarta Pusat,DKI Jakarta,KK Percetakan Negara,"Jl. Percetakan Negara 641 A Rawasari, Jakarta Pusat"
Jakarta Pusat,DKI Jakarta,KK Sawah Besar,Jln. Sukaryo Wiryopranoto No. 14B Kec. Gambir Jakarta Pusat 10120
Jakarta Pusat,DKI Jakarta,KK Taman Solo,Jln. Cempaka Putih Raya No. 20C Cempaka Putih Timur Jakarta Pusat
Jakarta Pusat,DKI Jakarta,KK Wahid Hasyim,"Jln. Wahid Hasyim No. 10 Kel. Kebon Sirih, Kec. Menteng Jakarta Pusat"
Jakarta Pusat – Syariah,DKI Jakarta,KCS Jakarta Harmoni,"Jl. Suryo Pranoto No. 9 B-D,  Kel. Petojo Selatan Kec. Gambir  Jakarta Pusat 10130"
Jakarta Pusat – Syariah,DKI Jakarta,KLS Cempaka Mas,"Komplek Ruko Graha Cempaka Mas Blok A No. 26  Jl. Letjend Suprapto, Cempaka Putih,  Jakarta Pusat 10510 "
Jakarta Pusat – Syariah,DKI Jakarta,KLS Cikini,Jl. Raden Saleh Raya No. 12 B  Jakarta Pusat 10430
Jakarta Pusat – Syariah,DKI Jakarta,KLS KCP ITC Mangga Dua,"ITC mangga Dua Lt. I Blok D No.48A-B  Jl. Mangga Dua Raya,  Jakarta Pusat 10630"
Jakarta Pusat – Syariah,DKI Jakarta,KLS Kemayoran,"Komp. Rusun Kemayoran Blok Dakota 1B No. 103,  Jakarta Pusat 10360"
Jakarta Pusat – Syariah,DKI Jakarta,KLS Pal Merah,Jl. Palmerah Barat No. 39 C  Jakarta Pusat 10270
Jakarta Pusat – Syariah,DKI Jakarta,KLS Tanah Abang,"Jl. KH Mas Mansyur No. 86,  Tanah Abang,  Jakarta Pusat 10230"
Jakarta Barat,DKI Jakarta,KC Jakarta Kebon Jeruk,"Jl. Anggrek No. 01 Kel. Kelapa Dua, Kec. Kebon Jeruk Kebon Jeruk, Jakarta Barat 11550"
Jakarta Barat,DKI Jakarta,KCP Daan Mogot Baru,"Jl. Tampak Siring Raya Blok KJH No. 1 Daan Mogot Baru, Jakarta Barat"
Jakarta Barat,DKI Jakarta,KCP Kemanggisan,"Ruko Komplek Budhi Square, Jl. Budi Raya No. 7H , Kemanggisan Palmerah – Jakarta Barat"
Jakarta Barat,DKI Jakarta,KCP Kembangan,"Komp. Ruko Puri Indah Blok I No. 10, Kembangan – Jakarta Barat"
Jakarta Barat,DKI Jakarta,KCP Taman Palm,"Komplek Perum Taman Palem Lestari, Blok. D.1 No.15 – Cengkareng, Jakarta Barat"
Jakarta Barat,DKI Jakarta,KCP Tanjung Duren,"Jl. Tanjung Duren Raya No. 362 A, Tanjung Duren Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK Asemka,"Jln. Pasar Pagi No. 30 Kel. Roa Malaka, Kec. Tambora Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK Cengkareng Timur,"Rukan Hawai Blok A 117 Cengkareng Timur , Cengkareng Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK Intercon,"Jl. Meruya Raya No. 9 Kel. Srengseng, Kec. Kembangan Jakarta Barat 11630"
Jakarta Barat,DKI Jakarta,KK Jembatan Dua,Jl. Jembatan Dua No. 5G Jakarta Barat
Jakarta Barat,DKI Jakarta,KK Jembatan Lima,"Jl. Kyai H. Mas Mansyur No. 202 J Jakarta Barat , Jakarta"
Jakarta Barat,DKI Jakarta,KK Kedoya,"Ruko Green Garden Blok A7 No. 36 Kedoya Utara , Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK LPO Cengkareng,"Jl. Bangun Nusa No.14 Jakarta 11730 , Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK LPO Jakarta Barat,"Jl. Daan Mogot No.20 , Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK LPO JKB Grogol,"Jl. Dr.Susilo Raya no.1 , Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK LPO JKB Kalideres,"Jl. Peta Selatan No.16 , Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK LPO JKB Kebun Jeruk,"Jl. Raya Meruya Ilir No.7 , Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK LPO JKB Palmerah,"Jl. Anggrek Rosliana No.27 , Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK LPO JKB Tegal Alur,"Jl. Raya Kamal No.32 , Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK LPO Slipi,"Jl. KS Tubun III.B No.32 Jakarta 11410 , Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK LPO Sukabumi Udik,"Jl. KH Tohir Jakarta 11560, Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK LPO Taman Fatahilah,"Jl.Taman Fatahillah No.3 , Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK Mangga Besar,Jln. Mangga Besar No. 65C Kec. Tamansari Gambir Jakarta Barat
Jakarta Barat,DKI Jakarta,KK Meruya Utara,Jl. Meruya Ilir No. 63A Meruya Utara Jakarta Barat – 11620
Jakarta Barat,DKI Jakarta,KK Muwardi,"Jln. Muwardi IV No. 31 Kel. Grogol, Kec. Grogol Petamburan Jakarta Barat, Jakarta"
Jakarta Barat,DKI Jakarta,KK Pos Pengumben,"Ruko Permata Boulevard Blok. AC Jl. Raya Pos Pengumben Kec. Kebon Jeruk , Jakarta Kebon Jeruk"
Jakarta Barat,DKI Jakarta,KK Raden Saleh,"Ruko Armada , Jl. Raden Saleh No. 30 D Kel. Meruya Utara, Kec. Kembangan – Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK Rawabelong,"Jl. Kebayoran Lama No. 6-22 Kel. Sukabumi Utara Kec. Kebon Jeruk , Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK Season City,"Gedung Season City Blok. E.21 Zone 2 Kel. Jembatan Besi, Kec. Grogol – Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK STMIK Grogol,Gedung STMIK Jl. Kyai Tapa No. 216 A Grogol Jakarta Barat
Jakarta Barat,DKI Jakarta,KK Taman Ratu Indah,"Jl. Ratu Kemuning Blok A2 No. 8C Kel. Duri Kepa Kec. Kebon Jeruk , Kedoya – Jakarta Barat"
Jakarta Barat,DKI Jakarta,KK Tomang,Jl.Tomang Raya No.10 B Blok 11 Kec.Grogol Petamburan Jakarta Barat
Jakarta Barat – Syariah,DKI Jakarta,KCPS Jakarta Kebon Jeruk,"Jl. Lapangan Bola No. 88 ,  Kel. Kebon Jeruk, Kec. Kebon Jeruk ,  Jakarta Barat."
Jakarta Barat – Syariah,DKI Jakarta,KLS KC Kebon Jeruk,Plaza Kebon Jeruk Blok.A No.3  Jl.Raya Perjuangan  Jakarta Barat 11530 
Jakarta Barat – Syariah,DKI Jakarta,KLS Kembangan,"Komp. Ruko Puri Indah Blok I No. 10,  Kembangan –  Jakarta Barat"
Jakarta Barat – Syariah,DKI Jakarta,KLS Tanjung Duren,"Jl. Tanjung Duren Raya No. 54 A,  Jakarta Barat 11470"
Jakarta Selatan,DKI Jakarta,KC Jakarta Melawai,Jl. Melawai Raya No. 72 Blok B-4 kebayoran Baru-Jakarta Selatan kode pos 12130
Jakarta Selatan,DKI Jakarta,KCP Arteri Pondok Indah,"Komp. Ruko Jl. Sultan Iskandar Muda No. 7F Arteri Pondok Indah, Jakarta Selatan 12240"
Jakarta Selatan,DKI Jakarta,KCP Cilandak,Komplek Ruko Jl. Cilandak KKO No.12 Cilandak Jakarta Selatan 12560
Jakarta Selatan,DKI Jakarta,KCP Fatmawati,"Jl. RS. Fatmawati No. 12, Cilandak – Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KCP Kebayoran Lama,"Jl.Kebayoran Lama No : 17 B, Kebayoran Lama, Jakarta Selatan 12220"
Jakarta Selatan,DKI Jakarta,KCP Mampang,Komplek Ruko Jl. Mampang Prapatan No 42 Jakarta Selatan
Jakarta Selatan,DKI Jakarta,KCP Mayestik,"Jl. Kyai Maja No 45 Kramat Pela, Kebayoran Baru Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KCP Panglima Polim,Jl. Panglima Polim Raya No. 76 Kebayoran Baru Jakarta Selatan 12160
Jakarta Selatan,DKI Jakarta,KCP Pasar Minggu,"Jl. Raya Pasar Minggu Km 18 No. 8 Pejaten, Jakarta Selatan 12510"
Jakarta Selatan,DKI Jakarta,KCP Tebet,"Jl. Tebet Barat Dalam Raya Blok F No : 114 A, Tebet , Jakarta Selatan 12810"
Jakarta Selatan,DKI Jakarta,Kantor Layanan Setingkat KCP Fatmawati,"Gedung Kantor Pos Besar Fatmawati Jakarta Selatan, Jln. RS. Fatmawati No. 10, Cilandak Barat, Jakarta Selatan – 12430"
Jakarta Selatan,DKI Jakarta,KK Bangka Raya,"Jln. Bangka Raya No. 40F, Kel. Pela Mampang, Kec. Mampang Prapatan, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Bona Indah,"Ruko Bona Indah Jl. Karang Tengah Blok O No. 9 Kel. Lebak Bulus, Kec. Cilandak – Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Bukit Duri,"Jl. Kyai H. Abdullah Syafei No. 2 Kel. Bukit Duri, Kec. Tebet – Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Ciganjur,Jl. Muh. Kahfi I No. 47 Kel. Ciganjur Jagakarsa Jakarta Selatan
Jakarta Selatan,DKI Jakarta,KK Cipulir,"Jl. Cileduk Raya No. 123 C R Kel. Cipulir Kec. Kebayoran Lama , Jakarta Selatan 1223"
Jakarta Selatan,DKI Jakarta,KK Gandaria,Jln. Arteri Pondok Indah No. 99G Jakarta Selatan
Jakarta Selatan,DKI Jakarta,KK Jati Padang,"Jln. Raya Ragunan No. 12A, Kel. Jati Padang, Kec. Pasar Minggu, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Kalibata City Square,"Kalibata City Square, Jl. Kalibata Raya No. 1 Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Kebagusan,"Jln. Kebagusan Raya No. 140, Kel. Kebagusan, Kec. Pasar Minggu, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Kemang,"Jln. Kemang Raya No. 3, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Lebak Bulus,"Jln. Lebak Bulus Raya No. 38, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK LPO Guntur,Jl. Guntur No.10 Jakarta Selatan 12980
Jakarta Selatan,DKI Jakarta,KK LPO Jakarta DPR,"Jl.Gatot Subroto Senayan Komp. DPR-RI , Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK LPO Jakarta Selatan,Jl. RS. Fatmawati No.10 Jakarta Selatan 12430
Jakarta Selatan,DKI Jakarta,KK LPO Kebayoran IIP,Jl. Ampera Raya Kebayoran Jakarta Selatan 12560
Jakarta Selatan,DKI Jakarta,KK LPO Kebayoran Lama,Jl. Ciputat Raya No.9 Jakarta Selatan
Jakarta Selatan,DKI Jakarta,KK LPO Kemang,Jl. Kemang Dalam Selatan No.30 Jakarta Selatan 12730
Jakarta Selatan,DKI Jakarta,KK LPO Mampang,Jl. Kapten Tendean No. 43 Mampang Jakarta Selatan
Jakarta Selatan,DKI Jakarta,KK LPO Pasar Minggu,Jl. Raya Ragunan No.10 Jakarta Selatan
Jakarta Selatan,DKI Jakarta,KK LPO Tebet Barat,Jl. Tebet Barat Dalam Jakarta Selatan
Jakarta Selatan,DKI Jakarta,KK Manggarai,"Jln. Sultan Agung No. 65 (Ruko) Kel. Pasar Manggis, Kec. Setia Budi, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Pasar Minggu Center,"Ruko Pasar Minggu Center No. 28 Jln. Raya Pasar Minggu, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Pejaten,"Ruko Graha Pejaten, Jln. Raya Pejaten No. 50 I, Kec. Pasar Minggu, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Pesanggrahan,"Jl. Deplu Raya No. 15 D , Kel. Bintaro Kec. Pesanggrahan Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Pondok Indah,"Ruko Pondok Indah Plaza 2 Blok BA No. 12, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Pondok Labu,"Jln. H. Ipin No. 1 B/1, Kel. Pondok Labu, Kec. Cilandak, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Radio Dalam,"Jl. Radio Dalam Raya No. 15 B , Kel. Gandaria Utara Kebayoran Baru – Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Sahardjo,Jl. Dr. Sahardjo No. 216 Kel. Menteng Dalam Tebet – Jakarta Selatan
Jakarta Selatan,DKI Jakarta,KK Supomo,Jln. Prof. Dr. Supomo SH. No. 45G Jakarta Selatan
Jakarta Selatan,DKI Jakarta,KK Tanjung Barat,"Galeri Niaga, Jln. TB. Simatupang Tanjung Barat, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Tebet Timur,"Jl. Tebet Dalam Timur Raya No. 95B Kel. Tebet Timur, Kec. Tebet Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Warung Jati,"Ruko C Graha Pulo, Jln. Buncit Raya No. 89, Jakarta Selatan"
Jakarta Selatan,DKI Jakarta,KK Wolter Monginsidi,"Jln. Wolter Monginsidi No. 123, Kel. Rawa Barat, Kec. Kebayoran Baru, Jakarta Selatan"
Jakarta Selatan – Syariah,DKI Jakarta,KCS Jakarta Pasar Minggu,"Jl. Ruko Grand Palace Blok G & H,  Jl. Raya Ps. Minggu Km 16  Pancoran  Jakarta Selatan"
Jakarta Selatan – Syariah,DKI Jakarta,KCPS Jakarta Al-Azhar,Komplek Mesjid Agung Al-Azhar  Jl. Sisinga Mangaraja Blok KI Persil No. 2  Kebayoran Baru  Jakarta Selatan 12110
Jakarta Selatan – Syariah,DKI Jakarta,KLS Cilandak,Komplek Ruko Jl. Cilandak KKO No : 12  Cilandak  Jakarta Selatan 12560
Jakarta Selatan – Syariah,DKI Jakarta,KLS KC Jakarta Kuningan,"Wisma Budi Lt.1 & 2  Jl. HR. Rasuna Said Kav. C8,  Jakarta Selatan 12940"
Jakarta Selatan – Syariah,DKI Jakarta,KLS Kebayoran Lama,"Jl.Kebayoran Lama No : 17 B,  Kebayoran Lama,  Jakarta Selatan 12220"
Jakarta Selatan – Syariah,DKI Jakarta,KLS Mampang,Jl. Mampang Prapatan Raya No. 42  Jakarta Selatan 12790
Jakarta Selatan – Syariah,DKI Jakarta,KLS Panglima Polim,"Jl. Raya Panglima Polim No. 76 Keb. Baru,  Jakarta Selatan 12170"
Jakarta Selatan – Syariah,DKI Jakarta,KLS Pasar Minggu,"Jl. Raya Pasar Minggu Km. 18 No. 8 Pejaten, Jakarta Selatan 12510"
Jakarta Selatan – Syariah,DKI Jakarta,KLS Pondok Indah,Komp Ruko Jl. Sultan Iskandar Muda No 7E  Arteri Pondok Indah  Jakarta Selatan 12441
Jakarta Selatan – Syariah,DKI Jakarta,KLS Tebet,"Jl. Tebet Barat Dalam Raya Blok F No : 114 A,  Tebet ,  Jakarta Selatan 12810"
Jakarta Timur,DKI Jakarta,KCP Dewi Sartika,Jl. Dewi Sartika No. 231 C Jakarta Timur 13640
Jakarta Timur,DKI Jakarta,KCP Duren Sawit,"Komplek Ruko Raden Inten No. 8 N Jl. Raden Inten II, Duren Sawit Jakarta Timur"
Jakarta Timur,DKI Jakarta,KCP Jatinegara,"Jl. Jatinegara Timur No. 91 Balimester, Jakarta Timur 13350"
Jakarta Timur,DKI Jakarta,KCP Kalimalang,Jl. Kalimalang Raya Blok N No. 12 G kel. Duren Sawit – Jakarta Timur
Jakarta Timur,DKI Jakarta,KCP Klender,"Jl. I Gusti Ngurah Rai No. 44 D-F Klender, Jakarta Timur 13470"
Jakarta Timur,DKI Jakarta,KCP Pasar Rebo,"Komplek Ruko Mutiara Faza, Jl. Raya Condet No. 27 Pasar Rebo – Jakarta Timur"
Jakarta Timur,DKI Jakarta,KCP Rawamangun,"Jl. Paus No. 90 Blok H Kav. 244 Rawamangun, Jakarta Timur 13220"
Jakarta Timur,DKI Jakarta,KK Cililitan,Jl. Cililitan Besar No. 72 C Jakarta Timur
Jakarta Timur,DKI Jakarta,KK Cipinang Elok,Ruko Wisma Elok No. 7 Jl. Cipinang Elok I Blok J No. 136 Jakarta Timur
Jakarta Timur,DKI Jakarta,KK Kramat Jati,Ruko Pasar Induk Kramat Jati Blok D1 No. 10 Jakarta Timur
Jakarta Timur,DKI Jakarta,KK LPO Cakung,Jl.Tipar Cakung Jakarta Timur 13330
Jakarta Timur,DKI Jakarta,KK LPO Cipinang Cempedak,Jl. Raya Langgar Cipinang Jakarta Timur 13340
Jakarta Timur,DKI Jakarta,KK LPO Cipinang Melayu,Jl. Wirajasa Cipinang Melayu Jakarta Timur 13620
Jakarta Timur,DKI Jakarta,KK LPO Jakarta Timur,Jl. Pemuda No.79 Jakarta Timur
Jakarta Timur,DKI Jakarta,KK LPO Jatinegara,Jl. Matraman Raya No.222 Jakarta Timur
Jakarta Timur,DKI Jakarta,KK LPO Jatirawamangun,Jl. Pulo Asem Utara No.12 Rawamangun Jakarta Timur 13220
Jakarta Timur,DKI Jakarta,KK LPO Klender,Jl. C Tanah 80 Klender Jakarta Timur
Jakarta Timur,DKI Jakarta,KK LPO Kompleks Makassar,Jl. Mesjid Almu’min No.10 Komplek Makasar Jakarta Timur
Jakarta Timur,DKI Jakarta,KK LPO Pondok Bambu,Jl. Pahlawan Revolusi Blok A3 No.2 Pondok Bambu Jakarta Timur
Jakarta Timur,DKI Jakarta,KK LPO Pondok Kopi,Jl. Robusta Blok O No.3 Pondok Kopi Jakarta Timur 13460
Jakarta Timur,DKI Jakarta,KK LPO Pulogebang,Jl. Stasiun Cakung Jakarta Timur13950
Jakarta Timur,DKI Jakarta,KK LPO Rawamangun,Jl. Mustika Jaya No.10 Jakarta Timur
Jakarta Timur,DKI Jakarta,KK Perumnas Klender,Jl. Raya Teratai Putih Klender Ruko No. 64A Jakarta Timur
Jakarta Timur,DKI Jakarta,KK Pondok Kelapa,Ruko Kalimalang Jl. Tarum Barat Blok A2/3A Jakarta Timur
Jakarta Timur – Syariah,DKI Jakarta,KCPS Jatinegara,"Jl. Jatinegara Timur Raya No. 46 B,  Kel. Bali Mester  Jakarta Timur"
Jakarta Timur – Syariah,DKI Jakarta,KLS Cakung,"Komplek Ruko Pulo Gadung Trade Center Blok. 8-1, Kav.23,  Jl. Bekasi Raya Km.20 – Cakung  Jakarta Timur"
Jakarta Timur – Syariah,DKI Jakarta,KLS Dewi Sartika,Jl. Dewi Sartika No. 4H  Jakarta Timur 13630 
Jakarta Timur – Syariah,DKI Jakarta,KLS Duren Sawit,Jl. Buaran III No : 11  Duren Sawit  Jakarta Timur
Jakarta Timur – Syariah,DKI Jakarta,KLS Klender,"Jl. I Gusti Ngurah Rai No. 44 D-F  Klender,  Jakarta Timur 13470"
Jakarta Timur – Syariah,DKI Jakarta,KLS Rawamangun,Jl.Paus No.89  Rawamangun  Jakarta Timur 13220
Jakarta Utara,DKI Jakarta,KCP ITC Mangga Dua,"ITC Mangga Dua Lt. 1 Blok D No. 48 A -B, Jl. Mangga Dua Raya, Jakarta 10630"
Jakarta Utara,DKI Jakarta,KCP Kelapa Gading,"Jl. Boulevard Blok TA 2 No. 18, Kelapa Gading – Jakarta Utara 14240"
Jakarta Utara,DKI Jakarta,KCP Kramat Jaya,"Jl. Raya Kramat Jaya No. 33 Koja, Jakarta Utara"
Jakarta Utara,DKI Jakarta,KCP Pantai Indah Kapuk,Taman Resor Mediterania Jl. Pantai Indah Utara II Blok K No. 8-C Penjaringan Jakarta Utara
Jakarta Utara,DKI Jakarta,KCP Pluit,Jl. Pluit Kencana Raya No. 83 Blok B Kav. 7E Jakarta Utara 14450
Jakarta Utara,DKI Jakarta,KCP Sunter,"Komp. Rukan Puri Mutiara Blok A No. 96, Jl. Griya Utama, Sunter Agung, Jakarta Utara 14350"
Jakarta Utara,DKI Jakarta,KK Gading Nias,Gading Nias Residence Type Rk Blok GNR No. B Jln. Pegangsaan II No. 3 Kelapa Gading Jakarta Utara – 14250
Jakarta Utara,DKI Jakarta,KK Gunung Sahari,"Jl.Gunung Sahari Raya 13 Blok A No.4, Kec.Pademangan Jakarta Utara"
Jakarta Utara,DKI Jakarta,KK LPO Jakarta Utara,"Jl. Swasembada Timur XI/37 , Jakarta Utara"
Jakarta Utara,DKI Jakarta,KK LPO JKU Lagoa,Jl. Ampera Besar No.33 Jakarta Utara
Jakarta Utara,DKI Jakarta,KK LPO JKU Pademangan Timur,Jl. Perintis Kemerdekaan Jakarta Utara
Jakarta Utara,DKI Jakarta,KK LPO JKU Semper,"Jl. Kebantenan , Jakarta Utara"
Jakarta Utara,DKI Jakarta,KK LPO JKU Stasiun,"Jl. Cumi No. 38 Jakarta Utara , Jakarta Utara"
Jakarta Utara,DKI Jakarta,KK LPO JKU Tugu,"Jl. Kramat Jaya , Jakarta Utara"
Jakarta Utara,DKI Jakarta,KK Muara Karang,Jln. Muara Karang No. 267 Blok A-6 Utara Jakarta Utara
Jakarta Utara,DKI Jakarta,KK Teluk Gong,"Ruko Duta Indah Square Jl. Raya Teluk Gong No. 15 Blok. A/2, Pejagalan Jakarta Utara"
Jakarta Utara,DKI Jakarta,KK Waterboom Jakarta,"Rukan Bukit Golf Mediterania Blok A 12, Pantai Indah Kapuk, Jakarta Utara"
Jakarta Utara – Syariah,DKI Jakarta,KLS Kelapa Gading,Jl.Boulevard Blok.TA II No.18  Kelapa Gading  Jakarta Utara 14240
Jakarta Utara – Syariah,DKI Jakarta,KLS Pluit,Jl. Pluit Kencana Raya No. 61  Jakarta Utara 10220
Jakarta Utara – Syariah,DKI Jakarta,KLS Sunter,"Rukan Puri Mutiara Blok A No. 96  Jl. Griya Utama – Sunter Agung,  Jakarta Utara 14350"
Cilegon,Banten,KC Cilegon,Jl. Sultan Ageng Tirtayasa No. 49 Cilegon 42414
Cilegon,Banten,KK Pasar Baru,"Jl. KH. Washid Ruko Amanda Blok A No, 2 Pasar Baru Sukmajaya Cilegon"
Cilegon,Banten,KK Pondok Cilegon Indah,"Ruko Halmahera Blok E22 No. 12 Pondok Cilegon Indah, Cilegon"
Cilegon,Banten,KCS Cilegon,"Jl. Jend Ahmad Yani No 1B, Cilegon"
Cilegon,Banten,KLS KC Cilegon,Jl. Jombang Masjid No. 2 Cilegon 42411
Serang,Banten,KCP Serang,Jl. Mayor Syafei No. 14 Serang 42112
Serang,Banten,KCP Serang Timur,"Jl. Raya Jakarta – Serang Km. 76, Kragilan Serang"
Serang,Banten,KK Cipocok,"Ruko Cipocok, Jl. Raya Petir Cipocok – Serang"
Serang,Banten,KK Ciracas,Ruko Blok II B Jl. Kolonel Suwandi Lingkar Selatan Ciracas – Serang
Serang,Banten,KK IAIN SMH,Kampus IAIN Sultan Maulana Hasanuddin Jl. Jend. Sudirman No. 30 Serang – Banten
Serang,Banten,KK LPO Anyer,"Jl. Raya Anyer Sirih Km.125 No.7 Anyer, kab. Serang"
Serang,Banten,KK LPO Kragilan,"Jl. Raya Serang-Jakarta, Ds Kragilan, kab. Serang"
Serang,Banten,KLS Serang,Jl. Mayor Syafei No.14 Serang 42115
Tangerang,Banten,KC Karawaci,"Perumnas Karawaci I , Jl. Cendrawasih No. 1 Tangerang BT 15115"
