City,Provinsi,Cabang,Alamat
Bojonegoro,Jawa Timur,KALITIDU,"Jl. Raya Bojonegoro – Cepu KM 15 Bojonegoro, JI"
Bojonegoro,Jawa Timur,SUMBEREJO,"Jl. Raya Bojonegoro – Surabaya KM 15 Bojonegoro, JI"
Bondowoso,Jawa Timur,KLN Bondowoso,"Jl. Achmad Yani No. 26 Bondowoso, JI"
Gresik,Jawa Timur,GRESIK,"JL. VETERAN NO.142, GRESIK"
Gresik,Jawa Timur,BUNGAH,JL. RAYA BUNGAH NO.1B KAB. GRESIK
Gresik,Jawa Timur,PETROKIMIA GRESIK,"JL. A.YANI GD.PETRO GRAHA SARANA, GRESIK"
Gresik,Jawa Timur,JL.KARTINI D/H,"JL. KARTINI NO.27-29, GRESIK"
Gresik,Jawa Timur,DRIYOREJO,JL. RAYA CANGKIR DRIYOREJO GRESIK
Jember,Jawa Timur,UNIV. JEMBER,"JL. KALIMANTAN I/60, JEMBER"
Jember,Jawa Timur,JEMBER,"JL. P.B.SUDIRMAN NO.9, JEMBER"
Jember,Jawa Timur,TANGGUL,JL. PB SUDIRMAN NO.25 KEC. TANGGUL JEMBER
Jember,Jawa Timur,BALUNG,JL. AMBULU KECAMATAN BALUNG KABUPATEN JEMBER
Jombang,Jawa Timur,MOJOAGUNG,"JL. RAYA GAMBIRAN NO.170-B MOJOAGUNG, JOMBANG"
Jombang,Jawa Timur,JOMBANG,JL. KH WAHID HASYIM NO.94 JOMBANG
Kediri,Jawa Timur,KEDIRI,"JL. BRAWIJAYA NO.17, KEDIRI"
Kediri,Jawa Timur,PASAR PAHING,JL. HOS COKROAMINOTO NO.181 KEDIRI
Kediri,Jawa Timur,PARE,"JL. PANGLIMA SUDIRMAN NO.90 PARE, KEDIRI"
Lamongan,Jawa Timur,LAMONGAN,JL. JAKSA AGUNG SUPRAPTO NO.5
Lamongan,Jawa Timur,BABAT,"JL. RAYA BABAT NO.264, KEC. BABAT, LAMONGAN."
Lumajang,Jawa Timur,LUMAJANG,JL. ALUN -ALUN TIMUR NO.14 LUMAJANG
Madiun,Jawa Timur,MADIUN,"JL. DR.SUTOMO NO.87, MADIUN"
Magetan,Jawa Timur,MAGETAN,JL. P.SUDIRMAN NO.158/40A MAGETAN
Malang,Jawa Timur,MALANG,"JL. JEND. BASUKI RAHMAT NO.75-77, MALANG"
Malang,Jawa Timur,LAWANG,RUKO LAWANG VIEW NO.1-2 LAWANG MALANG
Malang,Jawa Timur,BLIMBING,RUKO DE PANORAMA SQUARE JL. A. YANI MALANG
Malang,Jawa Timur,UNIBRAW MALANG,"JL. VETERAN NO.16, MALANG"
Malang,Jawa Timur,SAWOJAJAR,"JL. RAYA DANAU TOBA G1E 28I-H, MALANG"
Malang,Jawa Timur,SOEKARNO HATTA MALANG,JL. SOEKARNO HATTA SBC KAV.2 – 3 MALANG
Malang,Jawa Timur,TUREN,"JL. P. SUDIRMAN NO.75/A8, TUREN, MALANG"
Malang,Jawa Timur,PASAR BESAR,JL. PASAR BESAR NO.151 MALANG
Malang,Jawa Timur,MALANG TOWN SQUARE,JL. VETERAN NO.02 MALANG
Malang,Jawa Timur,BATU,"JL. DEWI SARTIKA NO.7-D BATU, MALANG"
Malang,Jawa Timur,UNIV.MUHAMMADYAH,"JL. RAYA TELOGO MAS KM.8, MALANG"
Malang,Jawa Timur,UNEMA MALANG,"JL. SURABAYA NO.4, MALANG"
Malang,Jawa Timur,UNIV. MERDEKA,"JL. TERUSAN DIENG NO.62-64, MALANG"
Malang,Jawa Timur,ITN-2,JL. RAYA LOSAWI KM.2 SINGOSARI
Malang,Jawa Timur,SINGOSARI,JL. RAYA SINGOSARI NO.93 KEC.SINGOSARI
Malang,Jawa Timur,KEPANJEN,"JL. A.YANI NO.128, KEC. KEPANJEN, KAB. MALANG"
Mojokerto,Jawa Timur,MOJOKERTO,"JL. MAJAPAHIT NO.372, MOJOKERTO"
Mojokerto,Jawa Timur,PASAR TANJUNG ANYAR,JL RESIDEN PAMUJI NO.26 MOJOKERTO
Mojokerto,Jawa Timur,MOJOSARI,"JL. HAYAM WURUK NO.78, MOJOSARI"
Nganjuk,Jawa Timur,NGANJUK,"JL. ACHMAD YANI NO.74, NGANJUK"
Nganjuk,Jawa Timur,KERTOSONO,"JL. AHMAD YANI, KERTOSONO, KEC. NGANJUK"
Ngawi,Jawa Timur,NGAWI,JL. PB SUDIRMAN NO.26 NGAWI
Pacitan,Jawa Timur,PACITAN,"JL. JEND.SUDIRMAN NO.129, PACITAN"
Pacitan,Jawa Timur,BALE HARJO,PASAR BALEHARJO PACITAN
Pamekasan,Jawa Timur,MADURA,"JL. KABUPATEN NO.63 BUGIH, PAMEKASAN"
Pasuruan,Jawa Timur,PASURUAN,"JL. BALAIKOTA NO.21, KOTA PASURUAN"
Pasuruan,Jawa Timur,PANDAAN,RUKO SENTRAL NIAGA JL. A.YANI NO.321 PASURUAN
Pasuruan,Jawa Timur,BANGIL,"JL. JAKSA AGUNG SUPRAPTO, BANGIL, PASURUAN"
Ponorogo,Jawa Timur,PONOROGO,"JL. SOEKARNO-HATTA NO.74, PONOROGO"
Ponorogo,Jawa Timur,SOMOROTO,"JL. RAYA PONOROGOS – SOLO, SOMOROTO, PONOROGO"
Probolinggo,Jawa Timur,PROBOLINGGO,"JL. SUROYO NO.6, PROBOLINGGO"
Probolinggo,Jawa Timur,KRAKSAAN,JL. PANGLIMA SUDIRMAN NO.220 PROBOLINGGO
Sampang,Jawa Timur,SAMPANG,"JL. KH. WAHID HASYIM NO.4 A, SAMPANG"
Sampang,Jawa Timur,TAMBERU,"JL. RAYA TAMBERU, SOKOBANAH, SAMPANG"
Sidoarjo,Jawa Timur,SIDOARJO,"JL. JENGGOLO NO.47 – 51, SIDOARJO"
Sidoarjo,Jawa Timur,PONDOK CHANDRA,"JL. RAYA TAMAN ASRI A-1/2-B WARU, SIDOARJO"
Sidoarjo,Jawa Timur,SEPANJANG,"JL. KALIJATEN NO.71-73 SEPANJANG, SIDOARJO"
Sidoarjo,Jawa Timur,TROSOBO,JL. PONDOK TROSOBO INDAH BLOK B NO.8 SIDOARJO
Sidoarjo,Jawa Timur,GEDANGAN,KOMP. TANRISE CENTRAL SQUARE SIDOARJO
Sidoarjo,Jawa Timur,CANDI D/H PORONG,"JL. H. SUNANDAR PRIYOSUDARMO, SIDOARJO"
Sidoarjo,Jawa Timur,KRIAN,JL. IMAM BONJOL NO.12 KEC.KRIAN SIDOARJO
Sidoarjo,Jawa Timur,GATEWAY,"RUKO GATEWAY BLOK C NO.17, SIDOARJO"
Sidoarjo,Jawa Timur,TROPODO,"RUKO SENTRA TROPODO BLOK A-15, SIODOARJO"
Sidoarjo,Jawa Timur,PORONG,"JL. BHAYANGKARI NO.999, PORONG, SIDOARJO"
Sidoarjo,Jawa Timur,SUN CITY,MALL SUN CITY JL. PAHLAWAN SIDOARJO
Situbondo,Jawa Timur,SITUBONDO,JL. ARGOPURO NO.46 – SITUBONDO
Sumenep,Jawa Timur,PRENDUAN,"JL. RAYA PRENDUAN, PRAGAAN, SUMENEP"
Sumenep,Jawa Timur,SUMENEP,"JL. TRUNOJOYO NO.61, KOTA, SUMENEP"
Surabaya,Jawa Timur,KCU Graha Pangeran Surabaya,Gedung Graha Pangeran Lt.1-2  Jl. Achmad Yani No. 286  Surabaya JI
Surabaya,Jawa Timur,KCU Surabaya,Jl. Gubernur Suryo No.36  Surabaya JI
Surabaya,Jawa Timur,KCU Tanjung Perak Surabaya,Jl. Perak Timur No. 490  Surabaya
Surabaya,Jawa Timur,"KLN Bandara Juanda 
 d.h KK Juanda",PT (Persero) Angkasa Pura I  Bandar Udara Juanda Baru  Surabaya JI
Surabaya,Jawa Timur,"KLN Bukit Darmo Golf 
 d.h Margo Mulyo",Store AJBS Margomulyo  Jl.Margomulyo No. 46 Blok I  Surabaya JI
Surabaya,Jawa Timur,KLN Darmo,Jl. Urip Sumoharjo No.55  Surabaya JI
Surabaya,Jawa Timur,KLN Darmo Indah,Jl. Darmo Indah Timur  Blok G No. 60  Surabaya JI
Surabaya,Jawa Timur,KLN Dharma Husada,Jl. Dharmahusada No. 143  Surabaya
Surabaya,Jawa Timur,"KLN Emerald Darmo 
 d.h Rajawali",Jl. Raya Darmo No. 127  Surabaya JI
Surabaya,Jawa Timur,KLN G-Walk,Komplek Ruko Taman Gapura  Blok J-18  Surabaya JI
Surabaya,Jawa Timur,KLN Hotel Tunjungan,Hotel Tunjungan  Jl. Tunjungan 102-104  Surabaya JI
Surabaya,Jawa Timur,KLN HR Muhammad,Jl. Hr Muhammad No 96B & 96C  Surabaya JI
Surabaya,Jawa Timur,KLN ITS Surabaya,Kampus ITS  Jl. Keputih  Sukolilo  Surabaya JI
Surabaya,Jawa Timur,KLN Jembatan Merah Surabaya,Jl.Rajawali No.10  Surabaya JI
Surabaya,Jawa Timur,KLN Jemursari,Jl. Raya Jemursari No. 90  Surabaya JI
Surabaya,Jawa Timur,KLN Jl. Diponegoro,Jl. Diponegoro No. 38  Surabaya JI
Surabaya,Jawa Timur,KLN Jl. Mayjen. Sungkono,Komp. Darmo Park I  Blok V No. 4 Jl. Mayjend Sungkono   Surabaya JI
Surabaya,Jawa Timur,KLN Kapas Krampung,Jl. Kapas Krampung No. 71-D  Surabaya JI
Surabaya,Jawa Timur,KLN Kapasan,Jl. Kapasan No. 167  Surabaya JI
Surabaya,Jawa Timur,KLN Kedungdoro,Jl. Kedungdoro No. 81-87  Surabaya JI
Surabaya,Jawa Timur,KLN Kenjeran,Jl. Mulyosari No. 128 A  Blok PC-39  Surabaya JI
Surabaya,Jawa Timur,KLN Kertajaya,Jl. Kertajaya No. 66  Surabaya JI
Surabaya,Jawa Timur,KLN Ketintang,Jl. Ketintang Raya No. 42 Surabaya JI
Surabaya,Jawa Timur,KLN KH. Mas Mansyur,Jl. KH. Mas Mansyur No. 236  Surabaya JI
Surabaya,Jawa Timur,KLN Klampis Jaya,Pertokoan Klampis Jaya No. 126  Jl. Klampis Jaya  Surabaya JI
Surabaya,Jawa Timur,KLN Kupang Jaya,Jl. Raya Kupang Jaya No. 1 AB  Surabaya JI
Surabaya,Jawa Timur,"KLN Kusuma Bangsa 
 d.h Kedungsari",Jl. Kusuma Bangsa No.37  Surabaya JI
Surabaya,Jawa Timur,KLN Kutisari,Komp. Kutisari Tenis Center  Jl. Kutisari No. 54-56  Surabaya JI
Surabaya,Jawa Timur,KLN Manukan,Jl. Manukan Tama  Blok 44 R No. 2-A  Surabaya JI
Surabaya,Jawa Timur,KLN Nginden,Jl. Raya Nginden No.88-88A  Surabaya JI
Surabaya,Jawa Timur,KLN Pakuwon Trade Center,Ruko The Terace  Kompleks PTC Surabaya  Jl. Puncak Lontar  Surabaya JI
Surabaya,Jawa Timur,KLN Pasar Atom,Komp. Pasar Atom Tahap 4G No. 3  Jl. Bunguran No. 45  Surabaya JI
Surabaya,Jawa Timur,KLN Pasar Turi,Komp. Pertokoan Sinar Galaxi  Blok B No. 50  Pasar Turi  Surabaya JI
Surabaya,Jawa Timur,KLN Pertamina Tower,Jl. Jagir Wonokromo No.88  Surabaya JI
Surabaya,Jawa Timur,KLN Plaza Marina, Plaza Marina Surabaya  Jl. Margorejo Indah 97-99  Surabaya JI
Surabaya,Jawa Timur,KLN Pucang Anom,Jl. Pucang Anom Timur No.25/I  Surabaya JI
Surabaya,Jawa Timur,KLN Pusat Grosir Surabaya,Pusat Grosir Surabaya  Lt. 1 Blok B2  Jl. Dupak No. 1  Surabaya JI
Surabaya,Jawa Timur,KLN RSAL  dr. Ramelan,Jl.Gadung No.1  Surabaya
Surabaya,Jawa Timur,KLN Rukun Manyar Indah,Komplek Ruko RMI  Blok G4-G5  Jl. Bratang Binangun  Surabaya JI
Surabaya,Jawa Timur,KLN Rungkut,Komplek Ruko Surabaya Commercial Center Jl. Raya Kalirungkut 23-25  Kav. A17 – A18  Surabaya JI
Surabaya,Jawa Timur,KLN Stasiun Gubeng SBY,Jl.Gubeng Masjid  (Perumka DAOP 08)  Surabaya JI
Surabaya,Jawa Timur,KLN Surabaya Town Square,Surabaya Town Square  Jl. Adityawarman  Surabaya JI
Surabaya,Jawa Timur,KLN Telkom Divre V,Jl. Ketintang No.156  Surabaya
Surabaya,Jawa Timur,KLN UNAIR Surabaya,Jl. Airlangga No. 4  Surabaya JI
Surabaya,Jawa Timur,KLN Undaan,Jl. Undaan Kulon No. 55  Surabaya JI
Surabaya,Jawa Timur,KLN UPN Veteran,Jl. Raya Medokan Ayu 19-C  Surabaya
Surabaya,Jawa Timur,KLN Urip Sumohardjo,Jl.Raya Gubeng No.55  Surabaya JI
Surabaya,Jawa Timur,KLN Wiyung,Jl. Raya Menganti Blok A-26  Surabaya JI
Surabaya,Jawa Timur,KLN Wonokromo,Gd.Wonokromo Indah  Jl.Raya Wonokromo No. 107  Surabaya JI
Surabaya,Jawa Timur,KK Baliwerti,Jl. Baliwerti No.33  Alun-Alun Contong  Bubutan  Surabaya JI
Surabaya,Jawa Timur,KK BP2IP,Jl. Gunung Anyar Boulevard No.1  Surabaya JI
Surabaya,Jawa Timur,KK Dupak,Ruko Dupak Mutiara  Jl. Dupak No. 65-A16  Kel. Gundih  Kec. Bubutan  Surabaya JI
Surabaya,Jawa Timur,KK High Point,Apartemen High Point  Jl. Raya Siwalankerto No. 161-165  Surabaya JI
Surabaya,Jawa Timur,KK ITC Mega Grosir,ITC Mega Grosir  Lt. Ground G-A1/1-2  Jl. Gembong No.20-30   Simokerto  Surabaya JI
Surabaya,Jawa Timur,KK Jembatan Merah Plaza,Jl. Taman Jayengrono No.2-4  Ruko Blok A 53-54  Surabaya JI
Surabaya,Jawa Timur,KK Kalibutuh,Jl. Kalibutuh No. 43  Surabaya JI
Surabaya,Jawa Timur,KK Lidah Wetan,Jl. Raya Lidah Wetan  Surabaya JI
Surabaya,Jawa Timur,KK Mega Galaxy,Ruko Mega Galaxy  Jl. Raya Kertajaya Indah Timur 16A/1  Surabaya JI
Surabaya,Jawa Timur,KK Pakuwon Town Square,Pakuwon City  Blok AA-1 No.1  Surabaya JI
Surabaya,Jawa Timur,KK Pasar Atum,Pasar Atum Lt. 2 BA 105  Jl. Bunguran 45  Kel. Bongkaran  Kec. Pabean Cantian  Surabaya JI
Surabaya,Jawa Timur,KK Pelindo III,Jl. Perak Timur 620  Surabaya JI
Surabaya,Jawa Timur,KK RS Adi Husada,RS Adi Husada  Jl. Undaan Wetan No.40-44  Surabaya JI
Surabaya,Jawa Timur,KK UTPK,Kantor Unit Terminal Peti Kemas Lt. 1  Jl.Tanjung Mutiara No.1  Tanjung Perak  Surabaya JI
Surabaya,Jawa Timur,KK WTC,Mall WTC Lantai 1  Jl. Pemuda 27-31  Surabaya JI
Surabaya,Jawa Timur,KW 06 Surabaya,Gedung Graha Pangeran  Lt. 3-4  Jl. Jend. A. Yani No. 286  Surabaya JI
Trenggalek,Jawa Timur,TRENGGALEK,JL. PANGLIMA SUDIRMAN NO.165 TRENGGALEK
Tuban,Jawa Timur,SEMEN GRESIK TUBAN,"KOMP.PABRIK SEMEN GRESIK III, TUBAN"
Tuban,Jawa Timur,TUBAN,"JL. BASUKI RAHMAT NO.87, TUBAN"
Tulungagung,Jawa Timur,TULUNGAGUNG,"JL. PANGLIMA SUDIRMAN NO.43, TULUNGAGUNG"
Tulungagung,Jawa Timur,NGUNUT,JL. RAYA NO.I/96 NGUNUT TULUNGAGUNG
Bangka,Bangka Belitung,Bangka,Belitung
Bangka,Bangka Belitung,SUNGAI LIAT,"JL. JEND. SUDIRMAN PERMATA INDAH, SUNGAI LIAT"
Bangka,Bangka Belitung,KOBA,JL. KENANGA NO.12 – KOBA
Belitung,Bangka Belitung,Bangka,Belitung
Belitung,Bangka Belitung,TANJUNG PANDAN,JL. MERDEKA NO.21 – TANJUNG PANDAN
Koba,Bangka Belitung,KOBA,JL. KENANGA NO.12 – KOBA
Pangkal Pinang,Bangka Belitung,Bangka,Belitung
Pangkal Pinang,Bangka Belitung,PANGKAL PINANG,JL. JEND. SUDIRMAN NO.120 – PANGKAL PINANG
Pangkal Pinang,Bangka Belitung,BANGKA TRADE CENTER,"JL. MS RAHMAN, PANGKAL PINANG"
Arga Makmur,Bengkulu,ARGA MAKMUR,JL. SULTAN SYAHRIR NO.94 – ARGAMAKMUR
Bengkulu,Bengkulu,BENGKULU,JL. S. PARMAN NO.34 – BENGKULU
Bengkulu,Bengkulu,PANORAMA,JL. SEMANGKA NO.45 LINGKAR TIMUR – BENGKULU
Curup,Bengkulu,CURUP,"JL. MERDEKA NO.75 – 76 KEL. PASAR BARU, CURUP"
Manna,Bengkulu,MANNA,"JL. JEND. SUDIRMAN NO.165, BENGKULU SELATAN"
Bangko,Jambi,BANGKO,JL. JEND. SUDIRMAN NO.46 – BANGKO
Jambi,Jambi,JAMBI,JL. DR. SUTOMO NO.20 – JAMBI
Jambi,Jambi,ABADI,"KOMP. RUKO ABADI JL. GATOT SUBROTO, JAMBI"
Jambi,Jambi,SIMPANG SIPIN,"JL. PATIMURA NO.100 KOTO BARU SIPIN, JAMBI"
Jambi,Jambi,THE HOK,JL. JEND. SUDIRMAN NO.66 JAMBI
Kayu Aro,Jambi,KAYU ARO,JL. RAYAN KERSIK TUO NO.6 KAB. KERINCI.
Kuala Tungkal,Jambi,KUALA TUNGKAL,JL. MERDEKA NO.45 – KUALA TUNGKAL
Muara Bungo,Jambi,MUARA BUNGO,JL. THAYIB RH KOMP. PLAZA SERUNAI MUARA BUNGO
Rimbo Bujang,Jambi,RIMBO BUJANG,JL. PAHLAWAN UNIT II KAB. TEBO
Sarolangun,Jambi,SAROLANGUN,JL. LINTAS SUMATERA SAROLANGUN
Sungai Penuh,Jambi,SUNGAI PENUH,JL. ACHMAD YANI NO.16 – SUNGAI PENUH
Bandar Lampung,Lampung,TEUKU UMAR,JL. TEUKU UMAR NO.17 – TANJUNG KARANG
Bandar Lampung,Lampung,PASAR TENGAH,"JL. PEMUDA NO.42 KARANG PUSAT, BANDAR LAMPUNG"
Bandar Lampung,Lampung,TANJUNG KARANG,JL. KARTINI NO.51 – TANJUNG KARANG
Bandar Lampung,Lampung,PANJANG,JL. YOS SUDARSO NO.34 – PANJANG
Bandar Lampung,Lampung,BANDAR LAMPUNG,JL. LAKS. MALAHAYATI NO.18 – BANDAR LAMPUNG
Bandar Lampung,Lampung,UNILA,"JL. PROF. DR. SOEMANTRI BROJONEGORO, LAMPUNG"
Bandar Lampung,Lampung,ANTASARI,JL. ANTASARI NO.18 B-C BANDAR LAMPUNG
Lampung Selatan,Lampung,KALIANDA,JL. RADEN INTAN NO.256 KALIANDA – LAMPUNG
Lampung Selatan,Lampung,NATAR,JL. RAYA NATAR NO.88 B LAMPUNG SELATAN
Lampung Tengah,Lampung,BANDAR JAYA,JL. PROKLAMATOR RAYA NO.109 LAMPUNG TENGAH
Lampung Utara,Lampung,KOTABUMI,"JL. JEND. SUDIRMAN NO.133 KOTABUMI, LAMPUNG"
Lampung Utara,Lampung,BUKIT KEMUNING,JL. RAYA KOTABUMI NO.46 KOTABUMI
Liwa,Lampung,LIWA,JL. RA KARTINI NO.273 PASAR LIWA LAMPUNG
Metro,Lampung,METRO,"JL. A.H. NASUTION NO.18 METRO, LAMPUNG"
Pringsewu,Lampung,PRINGSEWU,JL. JEND. SUDIRMAN NO.88 A
Tulang Bawang,Lampung,TULANG BAWANG,JL. LINTAS TIMUR SIMPANG V UNIT II LAMPUNG
Aceh Barat,Nanggroe Aceh Darussalam,MEULABOH,"JL. IMAM BONJOL MEULABOH, ACEH BARAT"
Aceh Tamiang,Nanggroe Aceh Darussalam,KUALA SIMPANG,JL. PANGLIMA POLEM KAB. ACEH TAMIANG
Aceh Tengah,Nanggroe Aceh Darussalam,TAKENGON,JL. SENGEDA NO.168-169 ACEH TENGAH
Aceh Utara,Nanggroe Aceh Darussalam,PT PIM LHOKSEUMAWE,"JL. MEDAN-BANDA ACEH, ACEH UTARA"
Aceh Utara,Nanggroe Aceh Darussalam,PANTON LABU,"JL. TEUKU HAMZAH BENDAHARA, ACEH UTARA"
Banda Aceh,Nanggroe Aceh Darussalam,TEUKU UMAR,JL. TEUKU UMAR NO.8/9 BANDA ACEH
Banda Aceh,Nanggroe Aceh Darussalam,LUENGBATA,JL. TGK. IMUM LUENGBATA BANDA ACEH
Banda Aceh,Nanggroe Aceh Darussalam,BANDA ACEH,JL. K.H AHMAD DAHLAN NO.111 BANDA ACEH
Banda Aceh,Nanggroe Aceh Darussalam,UNSYIAH DARUSSALAM,"JL. SYECH ABDURRAUF, BANDA ACEH"
Bireuen,Nanggroe Aceh Darussalam,BIREUEN,JL. TGK. CHIK JOHAN ALAMSYAH NO.1 BIREUEN
Langsa,Nanggroe Aceh Darussalam,LANGSA,"JL. JEND. A. YANI NO.50 LANGSA, ACEH"
Lhokseumawe,Nanggroe Aceh Darussalam,LHOKSEUMAWE,JL. MERDEKA NO.72-D LHOKSEUMAWE
Lhokseumawe,Nanggroe Aceh Darussalam,SUKARAMAI,"JL. SUKARAMAI NO.13, LHOKSEUMAWE"
Pidie,Nanggroe Aceh Darussalam,BEUREUNEUN,"JL. BANDA ACEH MEDAN KM 122, MUTIARA, PIDIE"
Pidie,Nanggroe Aceh Darussalam,SIGLI,"JL. PROF.A.MAJID IBRAHIM NO.6 PIDIE, ACEH"
Bangkinang,Riau,BANGKINANG,JL. M. ALI RASYID NO.4 BANGKINANG
Bengkalis,Riau,DURI,"JL. HANG TUAH NO.10 -11, DURI"
Bengkalis,Riau,BENGKALIS,"JL. JENDERAL A. YANI NO.12-14, BENGKALIS"
Dumai,Riau,SUKAJADI,JL. DIPENOGORO NO. 122 DUMAI
Dumai,Riau,DUMAI,JL. JENDERAL SUDIRMAN NO.262 – DUMAI
Indragiri Hilir,Riau,TEMBILAHAN,JL. JENDERAL SUDIRMAN NO.78 – TEMBILAHAN
Indragiri Hilir,Riau,PASAR SUNGAI GUNTUNG,JL. YOS SUDARSO KAB. INDRAGIRI ILIR
Indragiri Hilir,Riau,SUNGAI GUNTUNG,GEDUNG PT SUMATERA TIMUR INDONESIA
Indragiri Hulu,Riau,RENGAT,JL. BUPATI TULUS NO.17B RENGAT
Indragiri Hulu,Riau,BELILAS,"JL. LINTAS TIMUR SIMPANG 14, INDRAGIRI HULU"
Indragiri Hulu,Riau,AIR MOLEK,JL. JEND. SUDIRMAN KAB. INDRAGIRI HULU
Pekanbaru,Riau,KCU PEKANBARU,Jl. Jend. Sudirman No. 119  Pekanbaru RI
Pekanbaru,Riau,KLN JALAN RIAU,Jl. Riau No. 124 – 124A  Pekanbaru RI
Pekanbaru,Riau,KLN JL. A. YANI PEKANBARU,Jl. Jend. A. Yani No. 111  Pekanbaru RI
Pekanbaru,Riau,KLN NANGKA PEKANBARU,Jl. Tuanku Tambusai No. 301  Lt. 1 Kav. V  Pekanbaru RI
Pekanbaru,Riau,KLN PANAM,Jl. Soebrantas  Panam  Pekanbaru RI
Pekanbaru,Riau,KLN RUMBAI  d/h PT. CALTEX RUMBAI,Kompleks PT. Caltex Pacific Indonesia  Jl. Rumbai-Pekanbaru  Rumbai  Pekanbaru RI
Pekanbaru,Riau,KLN SUKARAMAI PEKANBARU,Plaza Sukaramai  Blok Tb-12  Jl. Jend. Sudirman  Pekanbaru RI
Pekanbaru,Riau,KLN TANGKERANG  d/h PASAR PUSAT PEKANBARU,Jl. Jend. Sudirman No. 365  Pekanbaru RI
Pekanbaru,Riau,KK ARIFIN AHMAD,Jl. Arifin Achmad  Kel. Sidomulyo  Kec. Marpoyan  Pekanbaru RI
Pekanbaru,Riau,KK HARAPAN RAYA,Jl. Harapan Raya  Pekanbaru RI
Pekanbaru,Riau,KK MARPOYAN,Jl. Kaharudin Nasution  Km 11 Marpoyan  Pekanbaru RI
Pelalawan,Riau,PANGKALAN KERINCI,JL. RAYA LINTAS TIMUR KAB. PELALAWAN
Rokan Hilir,Riau,BAGAN BATU,JL. JEND. SUDIRMAN NO.121 BAGAN BATU
Rokan Hulu,Riau,PASIR PENGARAIAN,"JL. TUANKU TAMBUSAI, PASIR PENGARAIAN, RIAU"
Selatpanjang,Riau,SELAT PANJANG,JL. MERDEKA NO.128 SELAT PANJANG
Siak,Riau,SIAK SRI INDRAPURA,JL. SULTAN SYARIF QASIM KAB. SIAK
Teluk Kuantan,Riau,TELUK KUANTAN,JL. MERDEKA NO.45 TELUK KUANTAN
Batam,Riau Kepulauan,BATAMINDO,JL. RASAMALA BATAMINDO INDUSTRIAL PARK BATAM
Batam,Riau Kepulauan,HOTEL PLANET HOLIDAY,"JL. RAJA ALI HAJI KOMP. PLANET HOLIDAY HOTEL, BATAM"
Batam,Riau Kepulauan,BATAM,JL. IMAM BONJOL NO.23 – BATAM
Batam,Riau Kepulauan,SEI PANAS,JL. LAKSAMANA BINTAN NO.1 BATAM
Batam,Riau Kepulauan,HANG NADIM,LANTAI DASAR BANDARA HANG NADIM – BATAM
Batam,Riau Kepulauan,SUMATERA PROMOTION CENTER,"GDG PROMOSI SUMATERA PROMOTION CENTER, BATAM"
Batam,Riau Kepulauan,BATU AJI,KOMP. PERTOKOAN BLOK D NO.01 & 01A HOOK BATAM
Batam,Riau Kepulauan,NAGOYA,KOMP. PERTOKOAN NAGOYA BLOK I NO.1-2 BATAM
Batam,Riau Kepulauan,SEKUPANG,KOMPL. PERTOKOAN WIJAYA BLOK A NO.7 & 8 BATAM
Batam,Riau Kepulauan,BOTANIA,KOMPLEK BOTANIA GARDEN BLOK B12 NO.1-2 BATAM
Karimun,Riau Kepulauan,TANJUNG BALAI KARIMUN,JL. TRIKORA NOMOR 20 KEL. TANJUNG KEP. RIAU
Karimun,Riau Kepulauan,MERAL,JL. A.YANI RT.01 RW.02 BARAN I KEP. RIAU
Karimun,Riau Kepulauan,SEI LAKAM,JL. A.YANI NO.06 KARIMUN KEP.RIAU
Karimun,Riau Kepulauan,TANJUNG BATU,JL. JENDERAL SUDIRMAN NO.87 KEP. RIAU
Natuna,Riau Kepulauan,TAREMPA NATUNA,"JL. HANG TUAH NO.8 – TERAMPA – NATUNA, RIAU"
Tanjung Pinang,Riau Kepulauan,TANJUNG PINANG,JL. TEUKU UMAR NO.630 – TANJUNG PINANG
Tanjung Pinang,Riau Kepulauan,WIRATNO,JL.WIRATNO NO.20-21 TANJUNG PINANG
Tanjung Pinang,Riau Kepulauan,BINTAN CENTER,JL. DI.PANJAITAN KM IX TANJUNG PINANG
Tanjung Uban,Riau Kepulauan,TANJUNG UBAN,"JL. PERMAISURI, TANJUNG UBAN – TANJUNG PINANG"
Bukittinggi,Sumatera Barat,BUKITTINGGI,JL. PERINTIS KEMERDEKAAN NO.15 – BUKITTINGGI
Bukittinggi,Sumatera Barat,AUR KUNING,JL. BELAKANG PASAR AUR KUNING BUKITTINGGI
Bukittinggi,Sumatera Barat,PASAR ATAS,JL.MINANG KABAU NO.71 BUKITTINGGI
Dharmasraya,Sumatera Barat,KOTOBARU,"JL. RAYA LINTAS SUMATERA, KAB. DAMASRAYA"
Padang,Sumatera Barat,KW-02 Padang,Jl. Dobi no. 1 lantai 3  Padang SB 25119
Padang,Sumatera Barat,KCU Padang,Jl. Proklamasi No. 45  Padang SB
Padang,Sumatera Barat,KLN Air Tawar  d.h Univ. Negeri Padang,Komplek IKIP  Jl. Air Tawar  Padang SB
Padang,Sumatera Barat,KLN Bandar Buat  d.h Teluk Bayur,Jl. Raya Indarung-Rimbo Datar No.16-18  Bandar Buat  Padang SB
Padang,Sumatera Barat,KLN Dobi,JL. Dobi No 1  Padang SB
Padang,Sumatera Barat,KLN Jalan Ahmad Yani Padang,JL. Jend. A. Yani No. 18  Padang SB 25112
